# Profile data generated by Devel::NYTProf::Reader
# Version: v5.06
# More information at http://search.cpan.org/dist/Devel-NYTProf/
# Format: time,calls,time/call,code
0.000000,0,0.000000,package Eval::Closure::Sandbox_6;
0.000000,0,0.000000,sub {
0.000000,0,0.000000,sub {
0.000090,33,0.000003,if (@_ > 1) {
0.000000,0,0.000000,$_[0]->{"compiled_type_constraint"} = $_[1];
0.000000,0,0.000000,}
0.000176,33,0.000005,$_[0]->{"compiled_type_constraint"};
0.000000,0,0.000000,}
0.000014,2,0.000007,}
0.000000,0,0.000000,;
