# Profile data generated by Devel::NYTProf::Reader
# Version: v5.06
# More information at http://search.cpan.org/dist/Devel-NYTProf/
# Format: time,calls,time/call,code
0.000000,0,0.000000,package Eval::Closure::Sandbox_38;
0.000000,0,0.000000,sub {
0.000002,1,0.000002,my $defaults = ${$_[0]};
0.000000,0,0.000000,sub {
0.000000,0,0.000000,my $class = shift;
0.000000,0,0.000000,$class = Scalar::Util::blessed($class) || $class;
0.000000,0,0.000000,return Class::MOP::Class->initialize($class)->new_object(@_)
0.000000,0,0.000000,if $class ne 'Moose::Meta::TypeConstraint::Enum';
0.000000,0,0.000000,my $params = @_ == 1 ? $_[0] : {@_};
0.000000,0,0.000000,my $instance = bless {} => $class;
0.000000,0,0.000000,if (exists $params->{'_default_message'}) {
0.000000,0,0.000000,$instance->{"_default_message"} = $params->{'_default_message'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'_inline_var_name'}) {
0.000000,0,0.000000,$instance->{"_inline_var_name"} = $params->{'_inline_var_name'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'coercion'}) {
0.000000,0,0.000000,$instance->{"coercion"} = $params->{'coercion'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'compiled_type_constraint'}) {
0.000000,0,0.000000,$instance->{"compiled_type_constraint"} = $params->{'compiled_type_constraint'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'constraint'}) {
0.000000,0,0.000000,$instance->{"constraint"} = $params->{'constraint'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"constraint"} = $defaults->[4]->($instance);
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'optimized'}) {
0.000000,0,0.000000,$instance->{"hand_optimized_type_constraint"} = $params->{'optimized'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'inline_environment'}) {
0.000000,0,0.000000,$instance->{"inline_environment"} = $params->{'inline_environment'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"inline_environment"} = $defaults->[6]->($instance);
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'inlined'}) {
0.000000,0,0.000000,$instance->{"inlined"} = $params->{'inlined'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'message'}) {
0.000000,0,0.000000,$instance->{"message"} = $params->{'message'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'name'}) {
0.000000,0,0.000000,$instance->{"name"} = $params->{'name'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'package_defined_in'}) {
0.000000,0,0.000000,$instance->{"package_defined_in"} = $params->{'package_defined_in'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'parent'}) {
0.000000,0,0.000000,$instance->{"parent"} = $params->{'parent'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'values'}) {
0.000000,0,0.000000,$instance->{"values"} = $params->{'values'};
0.000000,0,0.000000,}
0.000000,0,0.000000,return $instance
0.000000,0,0.000000,}
0.000015,2,0.000007,}
0.000000,0,0.000000,;
