# Profile data generated by Devel::NYTProf::Reader
# Version: v5.06
# More information at http://search.cpan.org/dist/Devel-NYTProf/
# Format: time,calls,time/call,code
0.000000,0,0.000000,package Eval::Closure::Sandbox_36;
0.000000,0,0.000000,sub {
0.000000,0,0.000000,sub {
0.000000,0,0.000000,if (@_ > 1) {
0.000000,0,0.000000,$_[0]->{"_inline_var_name"} = $_[1];
0.000000,0,0.000000,}
0.000000,0,0.000000,$_[0]->{"_inline_var_name"};
0.000000,0,0.000000,}
0.000014,2,0.000007,}
0.000000,0,0.000000,;
