# Profile data generated by Devel::NYTProf::Reader
# Version: v5.06
# More information at http://search.cpan.org/dist/Devel-NYTProf/
# Format: time,calls,time/call,code
0.000000,0,0.000000,package Eval::Closure::Sandbox_10;
0.000000,0,0.000000,sub {
0.000000,0,0.000000,sub {
0.000095,43,0.000002,if (@_ > 1) {
0.000000,0,0.000000,$_[0]->{"_default_message"} = $_[1];
0.000000,0,0.000000,}
0.000218,43,0.000005,$_[0]->{"_default_message"};
0.000000,0,0.000000,}
0.000014,2,0.000007,}
0.000000,0,0.000000,;
