# Profile data generated by Devel::NYTProf::Reader
# Version: v5.06
# More information at http://search.cpan.org/dist/Devel-NYTProf/
# Format: time,calls,time/call,code
0.000000,0,0.000000,package Eval::Closure::Sandbox_86;
0.000000,0,0.000000,sub {
0.000002,1,0.000002,my $defaults = ${$_[0]};
0.000000,0,0.000000,sub {
0.000000,0,0.000000,my $class = shift;
0.000000,0,0.000000,$class = Scalar::Util::blessed($class) || $class;
0.000000,0,0.000000,return Class::MOP::Class->initialize($class)->new_object(@_)
0.000000,0,0.000000,if $class ne 'Moose::Meta::Method::Destructor';
0.000000,0,0.000000,my $params = @_ == 1 ? $_[0] : {@_};
0.000000,0,0.000000,my $instance = bless {} => $class;
0.000000,0,0.000000,if (exists $params->{'_expected_method_class'}) {
0.000000,0,0.000000,$instance->{"_expected_method_class"} = $params->{'_expected_method_class'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'associated_metaclass'}) {
0.000000,0,0.000000,$instance->{"associated_metaclass"} = $params->{'associated_metaclass'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'body'}) {
0.000000,0,0.000000,$instance->{"body"} = $params->{'body'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'definition_context'}) {
0.000000,0,0.000000,$instance->{"definition_context"} = $params->{'definition_context'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'is_inline'}) {
0.000000,0,0.000000,$instance->{"is_inline"} = $params->{'is_inline'};
0.000000,0,0.000000,}
0.000000,0,0.000000,else {
0.000000,0,0.000000,$instance->{"is_inline"} = $defaults->[4];
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'name'}) {
0.000000,0,0.000000,$instance->{"name"} = $params->{'name'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'original_method'}) {
0.000000,0,0.000000,$instance->{"original_method"} = $params->{'original_method'};
0.000000,0,0.000000,}
0.000000,0,0.000000,if (exists $params->{'package_name'}) {
0.000000,0,0.000000,$instance->{"package_name"} = $params->{'package_name'};
0.000000,0,0.000000,}
0.000000,0,0.000000,return $instance
0.000000,0,0.000000,}
0.000015,2,0.000007,}
0.000000,0,0.000000,;
