# Profile data generated by Devel::NYTProf::Reader
# Version: v5.06
# More information at http://search.cpan.org/dist/Devel-NYTProf/
# Format: time,calls,time/call,code
0.000002,1,0.000002,package InventoryDbUtil; require Carp; 
0.000000,0,0.000000,sub (*$) {
0.000000,0,0.000000,local($", $!) = (', ', 0);    # TODO - Why do we do this?
0.000000,0,0.000000,
0.000000,0,0.000000,
0.000000,0,0.000000,my $context = wantarray() ? "list" : "scalar";
0.000000,0,0.000000,
0.000000,0,0.000000,# Try to flock.  If successful, return it immediately.
0.000000,0,0.000000,
0.000000,0,0.000000,my $retval = CORE::flock($_[0], $_[1]);
0.000000,0,0.000000,return $retval if $retval;
0.000000,0,0.000000,
0.000000,0,0.000000,# If we failed, but we're using LOCK_NB and
0.000000,0,0.000000,# returned EWOULDBLOCK, it's not a real error.
0.000000,0,0.000000,
0.000000,0,0.000000,if ($_[1] & Fcntl::LOCK_NB() and
0.000000,0,0.000000,($! == 11 or
0.000000,0,0.000000,(0 and $! == 11 ))) {
0.000000,0,0.000000,return $retval;
0.000000,0,0.000000,}
0.000000,0,0.000000,
0.000000,0,0.000000,# Otherwise, we failed.  Die noisily.
0.000000,0,0.000000,
0.000000,0,0.000000,
0.000000,0,0.000000,die autodie->throw(
0.000000,0,0.000000,function => q{CORE::flock}, args => [ $_[0], $_[1] ],
0.000000,0,0.000000,pragma => q{autodie}, errno => $!,
0.000000,0,0.000000,context => $context, return => $retval,
0.000000,0,0.000000,eval_error => $@
0.000000,0,0.000000,)
0.000000,0,0.000000,;
0.000000,0,0.000000,
0.000000,0,0.000000,}
0.000005,1,0.000005,
0.000000,0,0.000000,;
